1056,45.42809,-73.60745,2021-06-22,condo,85.9,5,2,1,0,2008,0,3,1,467600
1057,45.52564,-73.7261,2021-06-22,maison,365.8,5,4,2,0,1954,0,1,0,652400
1058,45.5721,-73.56773,2021-06-22,maison,167.23,8.5,4,1,1,1951,312.9,2,0,882000
1059,45.53606,-73.60613,2021-06-22,condo,123.5,7,3,1,1,2002,0,4,1,737700
1060,45.58025,-73.55111,2021-06-22,duplex,138.8,11,4,3,0,1960,195.1,0,0,711900
1061,45.52484,-73.59378,2021-06-22,jumele,102.19,6,3,2,0,1929,89.9,2,0,672900
1062,45.45314,-73.58755,2021-06-22,duplex,106.86,8.5,3,1,1,1960,188.7,0,0,601400
1063,45.44278,-73.86867,2021-06-22,maison,200.67,8,4,2,1,1970,557.4,2,1,720900
1064,45.61352,-73.53254,2021-06-22,maisonenrange,137.87,9,3,1,1,2009,29.3,3,1,573400
1065,45.47784,-73.54286,2021-06-22,condo,67.35,4,2,1,0,2012,0,6,1,453700
1066,45.52012,-73.59342,2021-06-22,condo,130.6,9,3,1,1,1910,232.3,3,0,822200
1067,45.55192,-73.63342,2021-06-22,condo,86.96,5.5,2,1,1,1986,0,2,1,438100
1068,45.54053,-73.63305,2021-06-22,condo,93.83,5,2,1,0,1929,143.1,1,0,625900
1069,45.5147,-73.67484,2021-06-22,condo,103.77,7,3,1,0,2006,0,1,1,444000
1070,45.5209,-73.66855,2021-06-22,condo,150.04,4,2,2,0,1990,0,1,1,657600
1071,45.4323,-73.60577,2021-06-22,condo,97.83,4,2,1,0,2008,0,1,1,529100
1072,45.48656,-73.8607,2021-06-22,condo,107.77,5,3,2,0,1988,0,1,1,340400
1073,45.46821,-73.54207,2021-06-22,condo,118.92,9,2,1,0,1987,735.8,2,1,496000
1074,45.56518,-73.59404,2021-06-22,condo,49.52,4,1,1,0,2010,0,3,0,213500
1075,45.59529,-73.58187,2021-06-22,condo,70.23,3,1,1,0,2007,0,0,1,376100
1076,45.53928,-73.59969,2021-06-22,condo,116.41,6,3,2,0,2001,0,4,1,762300
1077,45.55386,-73.53627,2021-06-22,condo,48.31,3,1,1,0,1955,0,4,0,235300
1078,45.55167,-73.62998,2021-06-22,condo,157.28,6,4,1,0,1983,194.9,2,1,893400
1079,45.42747,-73.86749,2021-06-22,maison,222.97,11,5,2,1,1976,855.5,2,1,901600
1080,45.6039,-73.5751,2021-06-22,triplex,237.77,16,8,4,0,1967,238.3,0,1,703900
1081,45.54833,-73.54814,2021-06-22,condo,65.96,4,2,1,0,1930,209.6,1,0,241000
1082,45.55862,-73.54455,2021-06-22,condo,120.77,4,1,1,1,2002,0,1,0,542400
1083,45.63332,-73.50422,2021-06-22,maison,139.35,9,3,1,1,1948,297.3,2,1,361600
1084,45.51978,-73.61139,2021-06-22,condo,65.87,5,2,1,1,1930,0,3,0,363000
1085,45.56754,-73.5578,2021-06-22,condo,114.74,7,2,1,1,1990,0,1,1,566100
1086,45.49454,-73.63248,2021-06-22,duplex,205.09,19,5,3,0,1951,296.5,0,1,990100
1087,45.55286,-73.57295,2021-06-22,condo,75.81,4,1,1,0,1927,0,0,0,300800
1088,45.46102,-73.53823,2021-06-23,condo,142.61,6,2,2,1,1982,0,2,1,566900
1089,45.60092,-73.54192,2021-06-23,maison-a-paliers-multiples,153.75,8,3,1,1,1956,430.1,2,0,703500
1090,45.54365,-73.63018,2021-06-23,condo,110.55,8,3,1,0,1930,0,3,0,479000
1091,45.52061,-73.5601,2021-06-23,condo,114.74,6,3,2,0,1883,0,1,0,598200
1092,45.55496,-73.65592,2021-06-23,condo,57.69,4,1,1,0,2003,0,3,0,245700
1093,45.51845,-73.70261,2021-06-23,maison,92.35,6,2,1,1,1942,403.5,1,0,408800
1094,45.45057,-73.57386,2021-06-23,condo,78.04,5,2,1,0,1927,0,1,0,318400
1095,45.4749,-73.62781,2021-06-23,condo,93.74,5,2,2,0,2003,0,1,0,491900
1096,45.55655,-73.54436,2021-06-23,condo,88.5,5,2,1,0,1992,0,1,1,457900
1097,45.56374,-73.53809,2021-06-23,condo,70.79,4.5,2,1,1,2009,32.7,1,0,307300
1098,45.55637,-73.53709,2021-06-23,condo,83.33,7,3,1,0,2006,103,3,0,347700
1099,45.54214,-73.60861,2021-06-23,condo,74.32,5,2,1,0,1937,0,3,0,284500
1100,45.54071,-73.57408,2021-06-23,penthouse,118.45,7,2,1,0,2010,0,2,0,836500
1101,45.50457,-73.55682,2021-06-23,condo,85.47,5,1,1,0,1873,0,1,0,661100
1102,45.64895,-73.58139,2021-06-23,jumele,136.03,9,3,3,1,1989,463.5,2,1,594700
1103,45.62292,-73.60033,2021-06-23,jumele,171.5,7,3,1,1,2011,938.3,2,1,868300
1104,45.47415,-73.58568,2021-06-23,condo,92.9,3,1,1,0,2004,0,6,1,482900
1105,45.51695,-73.5795,2021-06-23,condo,68.38,4,1,1,0,1910,0,3,0,441900
1106,45.52446,-73.58809,2021-06-23,condo,68.38,4,1,1,0,1910,0,1,0,378600
1107,45.44,-73.81477,2021-06-23,maison,229.01,8,4,3,1,1988,1512,2,0,906500
1108,45.53726,-73.5473,2021-06-23,condo,59.2,3,1,1,0,2006,0,4,0,295300
1109,45.66713,-73.51092,2021-06-23,maison,125.42,10,4,2,0,1983,371.6,4,0,474700
